clip_dir,label,video_id,center_frame,clip_start,clip_end,clip_length,punch_type,split
data/processed/clips/none_V7_026293_v002092,3,V7.mp4,26293,26285,26296,12,none,val
data/processed/clips/none_V7_026294_v002093,3,V7.mp4,26294,26286,26297,12,none,val
data/processed/clips/none_V7_026297_v002094,3,V7.mp4,26297,26289,26300,12,none,val
data/processed/clips/none_V7_026300_v002095,3,V7.mp4,26300,26292,26303,12,none,val
data/processed/clips/none_V7_026305_v002096,3,V7.mp4,26305,26297,26308,12,none,val
data/processed/clips/straight_V9_000502_v002097,0,V9.mp4,502,494,505,12,straight,train
data/processed/clips/straight_V9_000529_v002098,0,V9.mp4,529,521,532,12,straight,train
data/processed/clips/straight_V9_000628_v002099,0,V9.mp4,628,620,631,12,straight,train
data/processed/clips/straight_V9_000966_v002100,0,V9.mp4,966,958,969,12,straight,train
data/processed/clips/straight_V9_001110_v002101,0,V9.mp4,1110,1102,1113,12,straight,train
data/processed/clips/straight_V9_001150_v002102,0,V9.mp4,1150,1142,1153,12,straight,train
data/processed/clips/straight_V9_001177_v002103,0,V9.mp4,1177,1169,1180,12,straight,train
data/processed/clips/straight_V9_001259_v002104,0,V9.mp4,1259,1251,1262,12,straight,train
data/processed/clips/straight_V9_001331_v002105,0,V9.mp4,1331,1323,1334,12,straight,train
data/processed/clips/straight_V9_001695_v002106,0,V9.mp4,1695,1687,1698,12,straight,train
data/processed/clips/straight_V9_001772_v002107,0,V9.mp4,1772,1764,1775,12,straight,train
data/processed/clips/straight_V9_001778_v002108,0,V9.mp4,1778,1770,1781,12,straight,train
data/processed/clips/hook_V9_001988_v002109,1,V9.mp4,1988,1980,1991,12,hook,train
data/processed/clips/straight_V9_002040_v002110,0,V9.mp4,2040,2032,2043,12,straight,train
data/processed/clips/straight_V9_002144_v002111,0,V9.mp4,2144,2136,2147,12,straight,train
data/processed/clips/hook_V9_002154_v002112,1,V9.mp4,2154,2146,2157,12,hook,train
data/processed/clips/hook_V9_002204_v002113,1,V9.mp4,2204,2196,2207,12,hook,train
data/processed/clips/hook_V9_002255_v002114,1,V9.mp4,2255,2247,2258,12,hook,train
data/processed/clips/straight_V9_002293_v002115,0,V9.mp4,2293,2285,2296,12,straight,train
data/processed/clips/straight_V9_002349_v002116,0,V9.mp4,2349,2341,2352,12,straight,train
data/processed/clips/hook_V9_002359_v002117,1,V9.mp4,2359,2351,2362,12,hook,train
data/processed/clips/straight_V9_002502_v002118,0,V9.mp4,2502,2494,2505,12,straight,train
data/processed/clips/hook_V9_002520_v002119,1,V9.mp4,2520,2512,2523,12,hook,train
data/processed/clips/hook_V9_002529_v002120,1,V9.mp4,2529,2521,2532,12,hook,train
data/processed/clips/straight_V9_002565_v002121,0,V9.mp4,2565,2557,2568,12,straight,train
data/processed/clips/hook_V9_002583_v002122,1,V9.mp4,2583,2575,2586,12,hook,train
data/processed/clips/hook_V9_002591_v002123,1,V9.mp4,2591,2583,2594,12,hook,train
data/processed/clips/straight_V9_002630_v002124,0,V9.mp4,2630,2622,2633,12,straight,train
data/processed/clips/hook_V9_002648_v002125,1,V9.mp4,2648,2640,2651,12,hook,train
data/processed/clips/straight_V9_002678_v002126,0,V9.mp4,2678,2670,2681,12,straight,train
data/processed/clips/hook_V9_002710_v002127,1,V9.mp4,2710,2702,2713,12,hook,train
data/processed/clips/hook_V9_002719_v002128,1,V9.mp4,2719,2711,2722,12,hook,train
data/processed/clips/straight_V9_002769_v002129,0,V9.mp4,2769,2761,2772,12,straight,train
data/processed/clips/hook_V9_002787_v002130,1,V9.mp4,2787,2779,2790,12,hook,train
data/processed/clips/hook_V9_002795_v002131,1,V9.mp4,2795,2787,2798,12,hook,train
data/processed/clips/hook_V9_002804_v002132,1,V9.mp4,2804,2796,2807,12,hook,train
data/processed/clips/uppercut_V9_002881_v002133,2,V9.mp4,2881,2873,2884,12,uppercut,train
data/processed/clips/straight_V9_002919_v002134,0,V9.mp4,2919,2911,2922,12,straight,train
data/processed/clips/hook_V9_002938_v002135,1,V9.mp4,2938,2930,2941,12,hook,train
data/processed/clips/uppercut_V9_002955_v002136,2,V9.mp4,2955,2947,2958,12,uppercut,train
data/processed/clips/hook_V9_003017_v002137,1,V9.mp4,3017,3009,3020,12,hook,train
data/processed/clips/hook_V9_003025_v002138,1,V9.mp4,3025,3017,3028,12,hook,train
data/processed/clips/uppercut_V9_003035_v002139,2,V9.mp4,3035,3027,3038,12,uppercut,train
data/processed/clips/straight_V9_003076_v002140,0,V9.mp4,3076,3068,3079,12,straight,train
data/processed/clips/hook_V9_003093_v002141,1,V9.mp4,3093,3085,3096,12,hook,train
data/processed/clips/hook_V9_003101_v002142,1,V9.mp4,3101,3093,3104,12,hook,train
data/processed/clips/uppercut_V9_003110_v002143,2,V9.mp4,3110,3102,3113,12,uppercut,train
data/processed/clips/straight_V9_003153_v002144,0,V9.mp4,3153,3145,3156,12,straight,train
data/processed/clips/straight_V9_003160_v002145,0,V9.mp4,3160,3152,3163,12,straight,train
data/processed/clips/hook_V9_003171_v002146,1,V9.mp4,3171,3163,3174,12,hook,train
data/processed/clips/uppercut_V9_003187_v002147,2,V9.mp4,3187,3179,3190,12,uppercut,train
data/processed/clips/uppercut_V9_003196_v002148,2,V9.mp4,3196,3188,3199,12,uppercut,train
data/processed/clips/hook_V9_003265_v002149,1,V9.mp4,3265,3257,3268,12,hook,train
data/processed/clips/hook_V9_003274_v002150,1,V9.mp4,3274,3266,3277,12,hook,train
data/processed/clips/uppercut_V9_003283_v002151,2,V9.mp4,3283,3275,3286,12,uppercut,train
data/processed/clips/uppercut_V9_003290_v002152,2,V9.mp4,3290,3282,3293,12,uppercut,train
data/processed/clips/hook_V9_003488_v002153,1,V9.mp4,3488,3480,3491,12,hook,train
data/processed/clips/uppercut_V9_003524_v002154,2,V9.mp4,3524,3516,3527,12,uppercut,train
data/processed/clips/uppercut_V9_003561_v002155,2,V9.mp4,3561,3553,3564,12,uppercut,train
data/processed/clips/hook_V9_003689_v002156,1,V9.mp4,3689,3681,3692,12,hook,train
data/processed/clips/hook_V9_003725_v002157,1,V9.mp4,3725,3717,3728,12,hook,train
data/processed/clips/uppercut_V9_003759_v002158,2,V9.mp4,3759,3751,3762,12,uppercut,train
data/processed/clips/uppercut_V9_003791_v002159,2,V9.mp4,3791,3783,3794,12,uppercut,train
data/processed/clips/hook_V9_004216_v002160,1,V9.mp4,4216,4208,4219,12,hook,train
data/processed/clips/hook_V9_004228_v002161,1,V9.mp4,4228,4220,4231,12,hook,train
data/processed/clips/straight_V9_004312_v002162,0,V9.mp4,4312,4304,4315,12,straight,train
data/processed/clips/straight_V9_004320_v002163,0,V9.mp4,4320,4312,4323,12,straight,train
data/processed/clips/hook_V9_004330_v002164,1,V9.mp4,4330,4322,4333,12,hook,train
data/processed/clips/uppercut_V9_004352_v002165,2,V9.mp4,4352,4344,4355,12,uppercut,train
data/processed/clips/hook_V9_004433_v002166,1,V9.mp4,4433,4425,4436,12,hook,train
data/processed/clips/hook_V9_004445_v002167,1,V9.mp4,4445,4437,4448,12,hook,train
data/processed/clips/uppercut_V9_004455_v002168,2,V9.mp4,4455,4447,4458,12,uppercut,train
data/processed/clips/uppercut_V9_004465_v002169,2,V9.mp4,4465,4457,4468,12,uppercut,train
data/processed/clips/hook_V9_004523_v002170,1,V9.mp4,4523,4515,4526,12,hook,train
data/processed/clips/hook_V9_004535_v002171,1,V9.mp4,4535,4527,4538,12,hook,train
data/processed/clips/uppercut_V9_004544_v002172,2,V9.mp4,4544,4536,4547,12,uppercut,train
data/processed/clips/uppercut_V9_004555_v002173,2,V9.mp4,4555,4547,4558,12,uppercut,train
data/processed/clips/straight_V9_006042_v002174,0,V9.mp4,6042,6034,6045,12,straight,train
data/processed/clips/straight_V9_006086_v002175,0,V9.mp4,6086,6078,6089,12,straight,train
data/processed/clips/straight_V9_006346_v002176,0,V9.mp4,6346,6338,6349,12,straight,train
data/processed/clips/straight_V9_006384_v002177,0,V9.mp4,6384,6376,6387,12,straight,train
data/processed/clips/straight_V9_006438_v002178,0,V9.mp4,6438,6430,6441,12,straight,train
data/processed/clips/straight_V9_006535_v002179,0,V9.mp4,6535,6527,6538,12,straight,train
data/processed/clips/straight_V9_006730_v002180,0,V9.mp4,6730,6722,6733,12,straight,train
data/processed/clips/straight_V9_006823_v002181,0,V9.mp4,6823,6815,6826,12,straight,train
data/processed/clips/straight_V9_006831_v002182,0,V9.mp4,6831,6823,6834,12,straight,train
data/processed/clips/straight_V9_007046_v002183,0,V9.mp4,7046,7038,7049,12,straight,train
data/processed/clips/straight_V9_007055_v002184,0,V9.mp4,7055,7047,7058,12,straight,train
data/processed/clips/straight_V9_007227_v002185,0,V9.mp4,7227,7219,7230,12,straight,train
data/processed/clips/straight_V9_007274_v002186,0,V9.mp4,7274,7266,7277,12,straight,train
data/processed/clips/straight_V9_007473_v002187,0,V9.mp4,7473,7465,7476,12,straight,train
data/processed/clips/straight_V9_007532_v002188,0,V9.mp4,7532,7524,7535,12,straight,train
data/processed/clips/straight_V9_007808_v002189,0,V9.mp4,7808,7800,7811,12,straight,train
data/processed/clips/hook_V9_007920_v002190,1,V9.mp4,7920,7912,7923,12,hook,train
data/processed/clips/hook_V9_007980_v002191,1,V9.mp4,7980,7972,7983,12,hook,train
data/processed/clips/hook_V9_008104_v002192,1,V9.mp4,8104,8096,8107,12,hook,train
data/processed/clips/hook_V9_008174_v002193,1,V9.mp4,8174,8166,8177,12,hook,train
data/processed/clips/hook_V9_008228_v002194,1,V9.mp4,8228,8220,8231,12,hook,train
data/processed/clips/hook_V9_008356_v002195,1,V9.mp4,8356,8348,8359,12,hook,train
data/processed/clips/hook_V9_008448_v002196,1,V9.mp4,8448,8440,8451,12,hook,train
data/processed/clips/hook_V9_008457_v002197,1,V9.mp4,8457,8449,8460,12,hook,train
data/processed/clips/hook_V9_008501_v002198,1,V9.mp4,8501,8493,8504,12,hook,train
data/processed/clips/hook_V9_008619_v002199,1,V9.mp4,8619,8611,8622,12,hook,train
data/processed/clips/hook_V9_008627_v002200,1,V9.mp4,8627,8619,8630,12,hook,train
data/processed/clips/hook_V9_008801_v002201,1,V9.mp4,8801,8793,8804,12,hook,train
data/processed/clips/hook_V9_008808_v002202,1,V9.mp4,8808,8800,8811,12,hook,train
data/processed/clips/straight_V9_008880_v002203,0,V9.mp4,8880,8872,8883,12,straight,train
data/processed/clips/straight_V9_008968_v002204,0,V9.mp4,8968,8960,8971,12,straight,train
data/processed/clips/hook_V9_008980_v002205,1,V9.mp4,8980,8972,8983,12,hook,train
data/processed/clips/hook_V9_008987_v002206,1,V9.mp4,8987,8979,8990,12,hook,train
data/processed/clips/hook_V9_009051_v002207,1,V9.mp4,9051,9043,9054,12,hook,train
data/processed/clips/hook_V9_009058_v002208,1,V9.mp4,9058,9050,9061,12,hook,train
data/processed/clips/straight_V9_009126_v002209,0,V9.mp4,9126,9118,9129,12,straight,train
data/processed/clips/hook_V9_009137_v002210,1,V9.mp4,9137,9129,9140,12,hook,train
data/processed/clips/straight_V9_009199_v002211,0,V9.mp4,9199,9191,9202,12,straight,train
data/processed/clips/uppercut_V9_010268_v002212,2,V9.mp4,10268,10260,10271,12,uppercut,train
data/processed/clips/straight_V9_010274_v002213,0,V9.mp4,10274,10266,10277,12,straight,train
data/processed/clips/uppercut_V9_010387_v002214,2,V9.mp4,10387,10379,10390,12,uppercut,train
data/processed/clips/uppercut_V9_010476_v002215,2,V9.mp4,10476,10468,10479,12,uppercut,train
data/processed/clips/uppercut_V9_010561_v002216,2,V9.mp4,10561,10553,10564,12,uppercut,train
data/processed/clips/uppercut_V9_010634_v002217,2,V9.mp4,10634,10626,10637,12,uppercut,train
data/processed/clips/uppercut_V9_010703_v002218,2,V9.mp4,10703,10695,10706,12,uppercut,train
data/processed/clips/uppercut_V9_010802_v002219,2,V9.mp4,10802,10794,10805,12,uppercut,train
data/processed/clips/straight_V9_010808_v002220,0,V9.mp4,10808,10800,10811,12,straight,train
data/processed/clips/uppercut_V9_010867_v002221,2,V9.mp4,10867,10859,10870,12,uppercut,train
data/processed/clips/straight_V9_010872_v002222,0,V9.mp4,10872,10864,10875,12,straight,train
data/processed/clips/uppercut_V9_010913_v002223,2,V9.mp4,10913,10905,10916,12,uppercut,train
data/processed/clips/uppercut_V9_011030_v002224,2,V9.mp4,11030,11022,11033,12,uppercut,train
data/processed/clips/uppercut_V9_011079_v002225,2,V9.mp4,11079,11071,11082,12,uppercut,train
data/processed/clips/uppercut_V9_011187_v002226,2,V9.mp4,11187,11179,11190,12,uppercut,train
data/processed/clips/uppercut_V9_011270_v002227,2,V9.mp4,11270,11262,11273,12,uppercut,train
data/processed/clips/straight_V9_011277_v002228,0,V9.mp4,11277,11269,11280,12,straight,train
data/processed/clips/uppercut_V9_011355_v002229,2,V9.mp4,11355,11347,11358,12,uppercut,train
data/processed/clips/uppercut_V9_011441_v002230,2,V9.mp4,11441,11433,11444,12,uppercut,train
data/processed/clips/uppercut_V9_011514_v002231,2,V9.mp4,11514,11506,11517,12,uppercut,train
data/processed/clips/uppercut_V9_011577_v002232,2,V9.mp4,11577,11569,11580,12,uppercut,train
data/processed/clips/uppercut_V9_011733_v002233,2,V9.mp4,11733,11725,11736,12,uppercut,train
data/processed/clips/uppercut_V9_011828_v002234,2,V9.mp4,11828,11820,11831,12,uppercut,train
data/processed/clips/uppercut_V9_011863_v002235,2,V9.mp4,11863,11855,11866,12,uppercut,train
data/processed/clips/straight_V9_011870_v002236,0,V9.mp4,11870,11862,11873,12,straight,train
data/processed/clips/uppercut_V9_011947_v002237,2,V9.mp4,11947,11939,11950,12,uppercut,train
data/processed/clips/uppercut_V9_011976_v002238,2,V9.mp4,11976,11968,11979,12,uppercut,train
data/processed/clips/uppercut_V9_012079_v002239,2,V9.mp4,12079,12071,12082,12,uppercut,train
data/processed/clips/uppercut_V9_012116_v002240,2,V9.mp4,12116,12108,12119,12,uppercut,train
data/processed/clips/uppercut_V9_012187_v002241,2,V9.mp4,12187,12179,12190,12,uppercut,train
data/processed/clips/uppercut_V9_012291_v002242,2,V9.mp4,12291,12283,12294,12,uppercut,train
data/processed/clips/uppercut_V9_012343_v002243,2,V9.mp4,12343,12335,12346,12,uppercut,train
data/processed/clips/uppercut_V9_012402_v002244,2,V9.mp4,12402,12394,12405,12,uppercut,train
data/processed/clips/uppercut_V9_012455_v002245,2,V9.mp4,12455,12447,12458,12,uppercut,train
data/processed/clips/hook_V9_013186_v002246,1,V9.mp4,13186,13178,13189,12,hook,train
data/processed/clips/straight_V9_013186_v002247,0,V9.mp4,13186,13178,13189,12,straight,train
data/processed/clips/hook_V9_013196_v002248,1,V9.mp4,13196,13188,13199,12,hook,train
data/processed/clips/straight_V9_013334_v002249,0,V9.mp4,13334,13326,13337,12,straight,train
data/processed/clips/straight_V9_013366_v002250,0,V9.mp4,13366,13358,13369,12,straight,train
data/processed/clips/straight_V9_013445_v002251,0,V9.mp4,13445,13437,13448,12,straight,train
data/processed/clips/straight_V9_013549_v002252,0,V9.mp4,13549,13541,13552,12,straight,train
data/processed/clips/hook_V9_013608_v002253,1,V9.mp4,13608,13600,13611,12,hook,train
data/processed/clips/straight_V9_013674_v002254,0,V9.mp4,13674,13666,13677,12,straight,train
data/processed/clips/straight_V9_013977_v002255,0,V9.mp4,13977,13969,13980,12,straight,train
data/processed/clips/straight_V9_014074_v002256,0,V9.mp4,14074,14066,14077,12,straight,train
data/processed/clips/straight_V9_014080_v002257,0,V9.mp4,14080,14072,14083,12,straight,train
data/processed/clips/straight_V9_014123_v002258,0,V9.mp4,14123,14115,14126,12,straight,train
data/processed/clips/hook_V9_014134_v002259,1,V9.mp4,14134,14126,14137,12,hook,train
data/processed/clips/straight_V9_014227_v002260,0,V9.mp4,14227,14219,14230,12,straight,train
data/processed/clips/straight_V9_014298_v002261,0,V9.mp4,14298,14290,14301,12,straight,train
data/processed/clips/hook_V9_014349_v002262,1,V9.mp4,14349,14341,14352,12,hook,train
data/processed/clips/uppercut_V9_014826_v002263,2,V9.mp4,14826,14818,14829,12,uppercut,train
data/processed/clips/uppercut_V9_014871_v002264,2,V9.mp4,14871,14863,14874,12,uppercut,train
data/processed/clips/uppercut_V9_014878_v002265,2,V9.mp4,14878,14870,14881,12,uppercut,train
data/processed/clips/uppercut_V9_014921_v002266,2,V9.mp4,14921,14913,14924,12,uppercut,train
data/processed/clips/hook_V9_014978_v002267,1,V9.mp4,14978,14970,14981,12,hook,train
data/processed/clips/uppercut_V9_014985_v002268,2,V9.mp4,14985,14977,14988,12,uppercut,train
data/processed/clips/uppercut_V9_015100_v002269,2,V9.mp4,15100,15092,15103,12,uppercut,train
data/processed/clips/hook_V9_015211_v002270,1,V9.mp4,15211,15203,15214,12,hook,train
data/processed/clips/uppercut_V9_015257_v002271,2,V9.mp4,15257,15249,15260,12,uppercut,train
data/processed/clips/hook_V9_015266_v002272,1,V9.mp4,15266,15258,15269,12,hook,train
data/processed/clips/none_V9_015993_v002273,3,V9.mp4,15993,15985,15996,12,none,train
data/processed/clips/none_V9_015994_v002274,3,V9.mp4,15994,15986,15997,12,none,train
data/processed/clips/none_V9_015995_v002275,3,V9.mp4,15995,15987,15998,12,none,train
data/processed/clips/none_V9_015996_v002276,3,V9.mp4,15996,15988,15999,12,none,train
data/processed/clips/none_V9_015997_v002277,3,V9.mp4,15997,15989,16000,12,none,train
data/processed/clips/none_V9_015998_v002278,3,V9.mp4,15998,15990,16001,12,none,train
data/processed/clips/none_V9_016000_v002279,3,V9.mp4,16000,15992,16003,12,none,train
data/processed/clips/none_V9_016001_v002280,3,V9.mp4,16001,15993,16004,12,none,train
data/processed/clips/none_V9_016002_v002281,3,V9.mp4,16002,15994,16005,12,none,train
data/processed/clips/none_V9_016003_v002282,3,V9.mp4,16003,15995,16006,12,none,train
data/processed/clips/none_V9_016004_v002283,3,V9.mp4,16004,15996,16007,12,none,train
data/processed/clips/none_V9_016005_v002284,3,V9.mp4,16005,15997,16008,12,none,train
data/processed/clips/none_V9_016006_v002285,3,V9.mp4,16006,15998,16009,12,none,train
data/processed/clips/none_V9_016007_v002286,3,V9.mp4,16007,15999,16010,12,none,train
data/processed/clips/none_V9_016008_v002287,3,V9.mp4,16008,16000,16011,12,none,train
data/processed/clips/none_V9_016009_v002288,3,V9.mp4,16009,16001,16012,12,none,train
data/processed/clips/none_V9_016010_v002289,3,V9.mp4,16010,16002,16013,12,none,train
data/processed/clips/none_V9_016011_v002290,3,V9.mp4,16011,16003,16014,12,none,train
data/processed/clips/none_V9_016012_v002291,3,V9.mp4,16012,16004,16015,12,none,train
data/processed/clips/none_V9_016013_v002292,3,V9.mp4,16013,16005,16016,12,none,train
data/processed/clips/none_V9_016014_v002293,3,V9.mp4,16014,16006,16017,12,none,train
data/processed/clips/none_V9_016015_v002294,3,V9.mp4,16015,16007,16018,12,none,train
data/processed/clips/none_V9_016016_v002295,3,V9.mp4,16016,16008,16019,12,none,train
data/processed/clips/none_V9_016017_v002296,3,V9.mp4,16017,16009,16020,12,none,train
data/processed/clips/none_V9_016018_v002297,3,V9.mp4,16018,16010,16021,12,none,train
data/processed/clips/none_V9_016019_v002298,3,V9.mp4,16019,16011,16022,12,none,train
data/processed/clips/none_V9_016021_v002299,3,V9.mp4,16021,16013,16024,12,none,train
data/processed/clips/none_V9_016022_v002300,3,V9.mp4,16022,16014,16025,12,none,train
data/processed/clips/none_V9_016023_v002301,3,V9.mp4,16023,16015,16026,12,none,train
data/processed/clips/none_V9_016024_v002302,3,V9.mp4,16024,16016,16027,12,none,train
data/processed/clips/none_V9_016025_v002303,3,V9.mp4,16025,16017,16028,12,none,train
data/processed/clips/none_V9_016026_v002304,3,V9.mp4,16026,16018,16029,12,none,train
data/processed/clips/none_V9_016027_v002305,3,V9.mp4,16027,16019,16030,12,none,train
data/processed/clips/none_V9_016028_v002306,3,V9.mp4,16028,16020,16031,12,none,train
data/processed/clips/none_V9_016029_v002307,3,V9.mp4,16029,16021,16032,12,none,train
data/processed/clips/none_V9_016030_v002308,3,V9.mp4,16030,16022,16033,12,none,train
data/processed/clips/none_V9_016031_v002309,3,V9.mp4,16031,16023,16034,12,none,train
